vacancy_id,query,title,locations,salary_range_from,salary_range_to,currency,published_at,employer,details_url,date_added,source
1000151424,c#,.Net разработчик,Москва,,,,2025-05-12T13:27:25+03:00,Bell Integrator,https://career.habr.com/vacancies/1000151424,2025-05-16 00:00:42.619372,habr
1000147060,c#,С# Backend developer,,,200000.0,rur,2025-05-10T12:27:32+03:00,Wanted.,https://career.habr.com/vacancies/1000147060,2025-05-16 00:00:42.619379,habr
1000157394,c#,Заместитель начальника отдела разработки ПО и АСУ,Ростов-на-Дону,170000.0,,rur,2025-04-22T16:04:35+03:00,ГК «Турбулентность-ДОН»,https://career.habr.com/vacancies/1000157394,2025-05-16 00:00:42.619386,habr
1000154470,c#,Tech lead/руководитель разработки [МТС Веб Сервисы],"Москва, Санкт-Петербург",,,,2025-05-11T11:50:00+03:00,МТС,https://career.habr.com/vacancies/1000154470,2025-05-16 00:00:42.619394,habr
1000152541,c#,"XML, XSLT программист","Екатеринбург, Казань, Новосибирск",,90000.0,rur,2025-05-12T10:47:30+03:00,Контур,https://career.habr.com/vacancies/1000152541,2025-05-16 00:00:42.619401,habr
1000157648,c#,Программист отдела тестирования,Иваново,,,,2025-05-05T11:49:26+03:00,Нейрософт,https://career.habr.com/vacancies/1000157648,2025-05-16 00:00:42.619408,habr
1000150035,c#,Разработчик Directum RX,Санкт-Петербург,,,,2025-05-13T12:27:11+03:00,Банк России,https://career.habr.com/vacancies/1000150035,2025-05-16 00:00:42.619415,habr
1000146909,c#,С# разработчик,,,,,2025-05-07T14:45:01+03:00,Wanted.,https://career.habr.com/vacancies/1000146909,2025-05-16 00:00:42.619421,habr
1000156788,c#,Пентестер (pentester)/Специалист по реагированию на компьютерные инциденты,Ижевск,,,,2025-05-10T15:27:09+03:00,Netwrk,https://career.habr.com/vacancies/1000156788,2025-05-16 00:00:42.619427,habr
1000150774,c#,Системный аналитик (команда РдМ),"Москва, Санкт-Петербург, Екатеринбург",,,,2025-05-12T10:27:06+03:00,ИТ-Холдинг Т1,https://career.habr.com/vacancies/1000150774,2025-05-16 00:00:42.619435,habr
1000154464,c#,Технический директор продукта/СTO [МТС Веб Сервисы],"Москва, Санкт-Петербург",,,,2025-05-11T10:49:33+03:00,МТС,https://career.habr.com/vacancies/1000154464,2025-05-16 00:00:42.619441,habr
1000157589,c#,Разработка web (backend) / .NET Разработчик,"Белгород, Калининград, Нижний Новгород",,,,2025-05-13T17:02:47+03:00,Bell Integrator,https://career.habr.com/vacancies/1000157589,2025-05-16 00:00:42.619448,habr
1000156524,c#,"Fullstack разработчик (Angular, .NET)","Москва, Санкт-Петербург, Екатеринбург",,,,2025-05-12T15:27:30+03:00,Bell Integrator,https://career.habr.com/vacancies/1000156524,2025-05-16 00:00:42.619456,habr
1000155071,c#,Разработчик Web (backend),Москва,,,,2025-05-11T19:37:18+03:00,ИТ-компания «Лоция»,https://career.habr.com/vacancies/1000155071,2025-05-16 00:00:42.619462,habr
1000157618,c#,Ведущий разработчик встраиваемого программного обеспечения,Иваново,,,,2025-05-05T11:49:26+03:00,Нейрософт,https://career.habr.com/vacancies/1000157618,2025-05-16 00:00:42.619469,habr
120606563,golang,Go Developer (Middle +),Санкт-Петербург,2000.0,,USD,2025-05-15T22:03:33+0300,MyShows.me,https://api.hh.ru/vacancies/120606563?host=hh.ru,2025-05-16 00:00:48.155715,hh
120605930,golang,Архитектор по информационной безопасности,Москва,,,,2025-05-15T20:08:31+0300,Т-Банк,https://api.hh.ru/vacancies/120605930?host=hh.ru,2025-05-16 00:00:48.155742,hh
119090042,golang,Middle Ruby on Rails developer,Москва,,,,2025-05-15T18:45:53+0300,Level.Travel,https://api.hh.ru/vacancies/119090042?host=hh.ru,2025-05-16 00:00:48.155750,hh
120604558,golang,PHP/Go Developer (Middle/Middle+),Алматы,,,,2025-05-15T18:32:45+0300,Частная компания “Automated Communication Solutions Ltd.”,https://api.hh.ru/vacancies/120604558?host=hh.ru,2025-05-16 00:00:48.155758,hh
120604242,golang,"Senior/Middle AQA Engineer [Голосовая экосистема, МТС Веб Сервисы]",Москва,,,,2025-05-15T18:31:21+0300,МТС,https://api.hh.ru/vacancies/120604242?host=hh.ru,2025-05-16 00:00:48.155764,hh
120296719,golang,Разработчик Golang (Middle/Senior),Москва,,,,2025-05-15T18:30:40+0300,Эрливидео,https://api.hh.ru/vacancies/120296719?host=hh.ru,2025-05-16 00:00:48.155770,hh
120604105,golang,Разработчик Go,Москва,,,,2025-05-15T18:06:24+0300,Bell Integrator,https://api.hh.ru/vacancies/120604105?host=hh.ru,2025-05-16 00:00:48.155830,hh
120603414,golang,Руководитель разработки (CTO),Москва,400000.0,,RUR,2025-05-15T17:45:07+0300,ECOS,https://api.hh.ru/vacancies/120603414?host=hh.ru,2025-05-16 00:00:48.155839,hh
119786387,golang,Golang developer,Москва,,,,2025-05-15T17:44:17+0300,MIND Software,https://api.hh.ru/vacancies/119786387?host=hh.ru,2025-05-16 00:00:48.155847,hh
120602151,golang,Senior Go разработчик (МТС ИИ),Москва,,,,2025-05-15T17:20:10+0300,МТС,https://api.hh.ru/vacancies/120602151?host=hh.ru,2025-05-16 00:00:48.155855,hh
120601548,golang,Golang Developer (ООО МТС ИИ),Москва,,,,2025-05-15T17:05:56+0300,МТС,https://api.hh.ru/vacancies/120601548?host=hh.ru,2025-05-16 00:00:48.155875,hh
120125926,golang,Middle Golang Developer,Минск,,,,2025-05-15T17:01:50+0300,УайтСнейк,https://api.hh.ru/vacancies/120125926?host=hh.ru,2025-05-16 00:00:48.155881,hh
119784491,golang,"Middle|Senior backend разработчик (Golang), проект Choco SR",Алматы,,,,2025-05-15T17:01:24+0300,Choco (ТОО Chocofamily),https://api.hh.ru/vacancies/119784491?host=hh.ru,2025-05-16 00:00:48.155888,hh
120601004,golang,Middle+ manual QA-специалист,Москва,,,,2025-05-15T16:54:35+0300,Защищенные Телекоммуникации,https://api.hh.ru/vacancies/120601004?host=hh.ru,2025-05-16 00:00:48.155894,hh
115175808,golang,Python | Go Developer,Санкт-Петербург,,,,2025-05-15T16:49:37+0300,Леста Игры,https://api.hh.ru/vacancies/115175808?host=hh.ru,2025-05-16 00:00:48.155900,hh
120599028,golang,QA Engineer/Тестировщик,Москва,,,,2025-05-15T16:21:27+0300,Ситидрайв,https://api.hh.ru/vacancies/120599028?host=hh.ru,2025-05-16 00:00:48.156039,hh
115629850,golang,Middle+ / Senior Go разработчик,Москва,250000.0,400000.0,RUR,2025-05-15T16:16:29+0300,Линсофтверпродакшн,https://api.hh.ru/vacancies/115629850?host=hh.ru,2025-05-16 00:00:48.156053,hh
120123415,golang,"Senior PHP developer (Symfony, микросервисы)/старший разработчик",Москва,300000.0,350000.0,RUR,2025-05-15T16:05:02+0300,Цифровая ипотека,https://api.hh.ru/vacancies/120123415?host=hh.ru,2025-05-16 00:00:48.156850,hh
120597080,golang,Golang-разработчик,Ташкент,,,,2025-05-15T15:53:34+0300,UZINFOCOM,https://api.hh.ru/vacancies/120597080?host=hh.ru,2025-05-16 00:00:48.156874,hh
120422604,golang,Junior Devops / Системный администратор Linux,Москва,70000.0,100000.0,RUR,2025-05-15T15:52:44+0300,Сервер в Аренду,https://api.hh.ru/vacancies/120422604?host=hh.ru,2025-05-16 00:00:48.156881,hh
120596457,golang,Senior GO Разработчик,Брест,2000.0,3500.0,USD,2025-05-15T15:44:08+0300,"Йотек, ЧП",https://api.hh.ru/vacancies/120596457?host=hh.ru,2025-05-16 00:00:48.156887,hh
120588497,golang,Go-разработчик в VK Customer Experience Hub,Москва,,,,2025-05-15T15:31:00+0300,VK,https://api.hh.ru/vacancies/120588497?host=hh.ru,2025-05-16 00:00:48.156892,hh
104003869,golang,Golang Developer (Mid/Senior),Москва,,,,2025-05-15T15:17:05+0300,Гоуланг Технологии,https://api.hh.ru/vacancies/104003869?host=hh.ru,2025-05-16 00:00:48.156898,hh
120594245,golang,DevOps Engineer,Санкт-Петербург,,,,2025-05-15T15:12:46+0300,Яндекс,https://api.hh.ru/vacancies/120594245?host=hh.ru,2025-05-16 00:00:48.156903,hh
120119988,golang,Backend-developer (Middle/Senior),Москва,,,,2025-05-15T15:06:26+0300,Эрливидео,https://api.hh.ru/vacancies/120119988?host=hh.ru,2025-05-16 00:00:48.157456,hh
119138947,golang,Разработчик Python/GO,Москва,250000.0,,RUR,2025-05-15T15:01:46+0300,AERODISK,https://api.hh.ru/vacancies/119138947?host=hh.ru,2025-05-16 00:00:48.157466,hh
118772177,golang,Backend developer / PHP - разработчик (Middle/Senior),Москва,,,,2025-05-15T14:59:18+0300,PUSK,https://api.hh.ru/vacancies/118772177?host=hh.ru,2025-05-16 00:00:48.157472,hh
120592240,golang,"Старший разработчик Go, Маркетплейс, Инструменты сбора данных из открытых источников",Москва,,,,2025-05-15T14:46:06+0300,Ozon,https://api.hh.ru/vacancies/120592240?host=hh.ru,2025-05-16 00:00:48.157478,hh
120591930,golang,Golang Developer,Гродно,,,,2025-05-15T14:40:37+0300,Фингерз Медиа,https://api.hh.ru/vacancies/120591930?host=hh.ru,2025-05-16 00:00:48.157483,hh
119549607,golang,Middle Backend разработчик (Python + Golang),Москва,230000.0,300000.0,RUR,2025-05-15T14:29:40+0300,Tevian (ООО Технологии видеоанализа),https://api.hh.ru/vacancies/119549607?host=hh.ru,2025-05-16 00:00:48.157489,hh
119123159,golang,DevOps Engineer,Санкт-Петербург,,,,2025-05-15T14:27:18+0300,Lenvendo,https://api.hh.ru/vacancies/119123159?host=hh.ru,2025-05-16 00:00:48.157494,hh
120412443,golang,Middle QA инженер,Алматы,800000.0,,KZT,2025-05-15T14:07:40+0300,IT Space Apps,https://api.hh.ru/vacancies/120412443?host=hh.ru,2025-05-16 00:00:48.157500,hh
120589115,golang,Ведущий разработчик С++/Golang,Москва,,,,2025-05-15T14:00:28+0300,Р-Софт,https://api.hh.ru/vacancies/120589115?host=hh.ru,2025-05-16 00:00:48.157505,hh
119887661,golang,Team lead/Senior Go/Python/Javascript Developer,Москва,,,,2025-05-15T13:57:25+0300,ИК СИБИНТЕК,https://api.hh.ru/vacancies/119887661?host=hh.ru,2025-05-16 00:00:48.157512,hh
107393603,golang,"Старший разработчик Go, Виджеты поиска",Москва,,,,2025-05-15T13:29:35+0300,Ozon,https://api.hh.ru/vacancies/107393603?host=hh.ru,2025-05-16 00:00:48.157517,hh
120586298,golang,DevOps-инженер,Нижний Новгород,,,,2025-05-15T13:17:58+0300,Т1,https://api.hh.ru/vacancies/120586298?host=hh.ru,2025-05-16 00:00:48.157523,hh
120586284,golang,DevOps-инженер,Краснодар,,,,2025-05-15T13:17:49+0300,Т1,https://api.hh.ru/vacancies/120586284?host=hh.ru,2025-05-16 00:00:48.157528,hh
120586271,golang,DevOps-инженер,Самара,,,,2025-05-15T13:17:38+0300,Т1,https://api.hh.ru/vacancies/120586271?host=hh.ru,2025-05-16 00:00:48.157534,hh
118823383,golang,Senior Golang Backend Developer,Москва,,,,2025-05-15T13:16:24+0300,Х5 Group,https://api.hh.ru/vacancies/118823383?host=hh.ru,2025-05-16 00:00:48.157539,hh
120586116,golang,DevOps-инженер,Рязань,,,,2025-05-15T13:15:39+0300,Т1,https://api.hh.ru/vacancies/120586116?host=hh.ru,2025-05-16 00:00:48.157546,hh
120021519,golang,Golang Developer (Go),Москва,,,,2025-05-15T12:53:14+0300,PLC.01,https://api.hh.ru/vacancies/120021519?host=hh.ru,2025-05-16 00:00:48.157551,hh
120021540,golang,Golang Developer (Go),Санкт-Петербург,,,,2025-05-15T12:53:14+0300,PLC.01,https://api.hh.ru/vacancies/120021540?host=hh.ru,2025-05-16 00:00:48.157557,hh
120584087,golang,Senior Golang разработчик / Старший разработчик Golang,Москва,,,,2025-05-15T12:51:20+0300,BI.ZONE,https://api.hh.ru/vacancies/120584087?host=hh.ru,2025-05-16 00:00:48.157563,hh
118503040,golang,Team Lead PHP Developer (Laravel),Москва,,,,2025-05-15T12:27:52+0300,Макс,https://api.hh.ru/vacancies/118503040?host=hh.ru,2025-05-16 00:00:48.157618,hh
106622518,golang,Middle/Senior PHP Developer,Москва,,,,2025-05-15T12:27:52+0300,Макс,https://api.hh.ru/vacancies/106622518?host=hh.ru,2025-05-16 00:00:48.157626,hh
119763964,golang,Middle Golang-разработчик,Москва,,,,2025-05-15T12:16:17+0300,White Cabs,https://api.hh.ru/vacancies/119763964?host=hh.ru,2025-05-16 00:00:48.157635,hh
120581439,golang,Senior PHP Software Engineer [FinTech],Алматы,,,,2025-05-15T12:10:07+0300,Sibdev,https://api.hh.ru/vacancies/120581439?host=hh.ru,2025-05-16 00:00:48.157641,hh
118291339,golang,Golang Tech Lead в команду Deckhouse Platform Security,Москва,,,,2025-05-15T12:02:52+0300,Флант,https://api.hh.ru/vacancies/118291339?host=hh.ru,2025-05-16 00:00:48.157647,hh
120580624,golang,Golang-разработчик (Senior),Набережные Челны,,,,2025-05-15T11:58:04+0300,PROFFIT GO,https://api.hh.ru/vacancies/120580624?host=hh.ru,2025-05-16 00:00:48.157653,hh
120580565,golang,Специалист по анализу и разработке (Development Analyst),Тула,,90000.0,RUR,2025-05-15T11:57:20+0300,Кредо-С,https://api.hh.ru/vacancies/120580565?host=hh.ru,2025-05-16 00:00:48.157659,hh
120480112,golang,Программист 1С,Москва,,200000.0,RUR,2025-05-15T11:46:33+0300,Система Бронирования,https://api.hh.ru/vacancies/120480112?host=hh.ru,2025-05-16 00:00:48.157665,hh
119138706,golang,Архитектор программного обеспечения,Москва,,,,2025-05-15T11:38:06+0300,AERODISK,https://api.hh.ru/vacancies/119138706?host=hh.ru,2025-05-16 00:00:48.157671,hh
119136066,golang,Руководитель группы разработки,Москва,,,,2025-05-15T11:38:02+0300,AERODISK,https://api.hh.ru/vacancies/119136066?host=hh.ru,2025-05-16 00:00:48.157679,hh
120578807,golang,Golang-разработчик,Казань,,,,2025-05-15T11:36:33+0300,СимбирСофт,https://api.hh.ru/vacancies/120578807?host=hh.ru,2025-05-16 00:00:48.157686,hh
119901316,golang,PHP developer,Санкт-Петербург,250000.0,350000.0,RUR,2025-05-15T11:28:12+0300,Софтвайс,https://api.hh.ru/vacancies/119901316?host=hh.ru,2025-05-16 00:00:48.157715,hh
120394493,golang,Senior Golang разработчик (FinTech),Москва,,,,2025-05-15T11:19:58+0300,Туту,https://api.hh.ru/vacancies/120394493?host=hh.ru,2025-05-16 00:00:48.157785,hh
119900269,golang,Senior Golang разработчик нагруженной платформы сбора и анализа данных,Москва,,,,2025-05-15T11:11:01+0300,CyberOK,https://api.hh.ru/vacancies/119900269?host=hh.ru,2025-05-16 00:00:48.157829,hh
120392046,golang,Senior Golang-разработчик,Москва,,350000.0,RUR,2025-05-15T11:01:01+0300,Мидлэнд Ритейл Груп,https://api.hh.ru/vacancies/120392046?host=hh.ru,2025-05-16 00:00:48.157838,hh
117128748,golang,Techlead PHP/GO (AdTech),Москва,,,,2025-05-15T10:20:41+0300,Займиго МФК,https://api.hh.ru/vacancies/117128748?host=hh.ru,2025-05-16 00:00:48.157844,hh
120572503,golang,Middle Java-разработчик на внутренний продукт,Алматы,1200000.0,1600000.0,KZT,2025-05-15T10:20:19+0300,Kolesa (АО Колеса),https://api.hh.ru/vacancies/120572503?host=hh.ru,2025-05-16 00:00:48.157851,hh
120572475,golang,Senior Golang developer,Москва,,,,2025-05-15T10:20:01+0300,WILDBERRIES,https://api.hh.ru/vacancies/120572475?host=hh.ru,2025-05-16 00:00:48.157857,hh
